sid,genus,data_source,relative_abundance
NSCLC_LUM3_155_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.14387
NSCLC_LUM3_155_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.0754
NSCLC_LUM3_155_stool_baseline,Anaerostipes,Derosa_NSCLC,0.01869
NSCLC_LUM3_155_stool_baseline,Anaerotignum,Derosa_NSCLC,0.02316
NSCLC_LUM3_155_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.03578
NSCLC_LUM3_155_stool_baseline,Bacteroides,Derosa_NSCLC,4.50334
NSCLC_LUM3_155_stool_baseline,Bifidobacterium,Derosa_NSCLC,6.05581
NSCLC_LUM3_155_stool_baseline,Blautia,Derosa_NSCLC,1.61316
NSCLC_LUM3_155_stool_baseline,Candidatus,Derosa_NSCLC,0.02808
NSCLC_LUM3_155_stool_baseline,Citrobacter,Derosa_NSCLC,0.02114
NSCLC_LUM3_155_stool_baseline,Clostridia,Derosa_NSCLC,2.14244
NSCLC_LUM3_155_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.25322
NSCLC_LUM3_155_stool_baseline,Clostridium,Derosa_NSCLC,0.87966
NSCLC_LUM3_155_stool_baseline,Coprococcus,Derosa_NSCLC,0.25009
NSCLC_LUM3_155_stool_baseline,Dorea,Derosa_NSCLC,0.02724
NSCLC_LUM3_155_stool_baseline,Eggerthella,Derosa_NSCLC,0.05374
NSCLC_LUM3_155_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.05754
NSCLC_LUM3_155_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.15083
NSCLC_LUM3_155_stool_baseline,Enterocloster,Derosa_NSCLC,0.00652
NSCLC_LUM3_155_stool_baseline,Enterococcus,Derosa_NSCLC,0.2959
NSCLC_LUM3_155_stool_baseline,Erysipelatoclostridium,Derosa_NSCLC,0.03974
NSCLC_LUM3_155_stool_baseline,Escherichia,Derosa_NSCLC,69.50829
NSCLC_LUM3_155_stool_baseline,Eubacteriaceae,Derosa_NSCLC,0.04796
NSCLC_LUM3_155_stool_baseline,Eubacterium,Derosa_NSCLC,0.2017
NSCLC_LUM3_155_stool_baseline,Evtepia,Derosa_NSCLC,0.06389
NSCLC_LUM3_155_stool_baseline,Faecalibacterium,Derosa_NSCLC,0.56491
NSCLC_LUM3_155_stool_baseline,Flavonifractor,Derosa_NSCLC,0.23722
NSCLC_LUM3_155_stool_baseline,Gemmiger,Derosa_NSCLC,0.36142
NSCLC_LUM3_155_stool_baseline,Gordonibacter,Derosa_NSCLC,0.01462
NSCLC_LUM3_155_stool_baseline,Hafnia,Derosa_NSCLC,0.00432
NSCLC_LUM3_155_stool_baseline,Hungatella,Derosa_NSCLC,0.12866
NSCLC_LUM3_155_stool_baseline,Hydrogeniiclostidium,Derosa_NSCLC,0.00631
NSCLC_LUM3_155_stool_baseline,Klebsiella,Derosa_NSCLC,0.90305
NSCLC_LUM3_155_stool_baseline,Lachnospira,Derosa_NSCLC,0.08028
NSCLC_LUM3_155_stool_baseline,Lachnospiraceae,Derosa_NSCLC,0.27446
NSCLC_LUM3_155_stool_baseline,Lacticaseibacillus,Derosa_NSCLC,0.00279
NSCLC_LUM3_155_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.00098
NSCLC_LUM3_155_stool_baseline,Merdimonas,Derosa_NSCLC,0.15011
NSCLC_LUM3_155_stool_baseline,OS,Derosa_NSCLC,25.345168
NSCLC_LUM3_155_stool_baseline,Odoribacter,Derosa_NSCLC,0.2127
NSCLC_LUM3_155_stool_baseline,Oscillibacter,Derosa_NSCLC,0.07058
NSCLC_LUM3_155_stool_baseline,Parabacteroides,Derosa_NSCLC,0.36693
NSCLC_LUM3_155_stool_baseline,Phascolarctobacterium,Derosa_NSCLC,0.04855
NSCLC_LUM3_155_stool_baseline,Phocaeicola,Derosa_NSCLC,3.21145
NSCLC_LUM3_155_stool_baseline,Roseburia,Derosa_NSCLC,0.11419
NSCLC_LUM3_155_stool_baseline,Ruminococcaceae,Derosa_NSCLC,0.65305
NSCLC_LUM3_155_stool_baseline,Ruminococcus,Derosa_NSCLC,3.55316
NSCLC_LUM3_155_stool_baseline,Sellimonas,Derosa_NSCLC,0.03803
NSCLC_LUM3_155_stool_baseline,Streptococcus,Derosa_NSCLC,0.02253
NSCLC_LUM3_155_stool_baseline,Veillonella,Derosa_NSCLC,0.19229
NSCLC_LUM3_167_stool_baseline,Acidaminococcaceae,Derosa_NSCLC,0.10026
NSCLC_LUM3_167_stool_baseline,Acidaminococcus,Derosa_NSCLC,0.00141
NSCLC_LUM3_167_stool_baseline,Actinomyces,Derosa_NSCLC,0.01205
NSCLC_LUM3_167_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.00195
NSCLC_LUM3_167_stool_baseline,Akkermansia,Derosa_NSCLC,17.37401
NSCLC_LUM3_167_stool_baseline,Alistipes,Derosa_NSCLC,2.04341
NSCLC_LUM3_167_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.0043
NSCLC_LUM3_167_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.0938
NSCLC_LUM3_167_stool_baseline,Anaerostipes,Derosa_NSCLC,0.0331
NSCLC_LUM3_167_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.33447
NSCLC_LUM3_167_stool_baseline,Bacilli,Derosa_NSCLC,2.42533
NSCLC_LUM3_167_stool_baseline,Bacteroidaceae,Derosa_NSCLC,0.15654
NSCLC_LUM3_167_stool_baseline,Bacteroidales,Derosa_NSCLC,0.02225
NSCLC_LUM3_167_stool_baseline,Bacteroides,Derosa_NSCLC,4.93808
NSCLC_LUM3_167_stool_baseline,Barnesiella,Derosa_NSCLC,0.69874
NSCLC_LUM3_167_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.13797
NSCLC_LUM3_167_stool_baseline,Blautia,Derosa_NSCLC,0.15224
NSCLC_LUM3_167_stool_baseline,Butyricimonas,Derosa_NSCLC,0.05284
NSCLC_LUM3_167_stool_baseline,Candidatus,Derosa_NSCLC,2.12115
NSCLC_LUM3_167_stool_baseline,Catabacter,Derosa_NSCLC,0.00361
NSCLC_LUM3_167_stool_baseline,Christensenella,Derosa_NSCLC,0.06033
NSCLC_LUM3_167_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.10586
NSCLC_LUM3_167_stool_baseline,Cloacibacillus,Derosa_NSCLC,0.03017
NSCLC_LUM3_167_stool_baseline,Clostridia,Derosa_NSCLC,35.15705
NSCLC_LUM3_167_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.1602
NSCLC_LUM3_167_stool_baseline,Clostridiales,Derosa_NSCLC,0.05229
NSCLC_LUM3_167_stool_baseline,Clostridium,Derosa_NSCLC,0.39956
NSCLC_LUM3_167_stool_baseline,Collinsella,Derosa_NSCLC,0.02321
NSCLC_LUM3_167_stool_baseline,Death,Derosa_NSCLC,1.0
NSCLC_LUM3_167_stool_baseline,Desulfovibrio,Derosa_NSCLC,0.11254
NSCLC_LUM3_167_stool_baseline,Dorea,Derosa_NSCLC,0.00659
NSCLC_LUM3_167_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.01952
NSCLC_LUM3_167_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.01696
NSCLC_LUM3_167_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.04652
NSCLC_LUM3_167_stool_baseline,Enorma,Derosa_NSCLC,0.03841
NSCLC_LUM3_167_stool_baseline,Enterocloster,Derosa_NSCLC,0.30383
NSCLC_LUM3_167_stool_baseline,Erysipelatoclostridium,Derosa_NSCLC,0.00964
NSCLC_LUM3_167_stool_baseline,Erysipelotrichaceae,Derosa_NSCLC,0.22127
NSCLC_LUM3_167_stool_baseline,Escherichia,Derosa_NSCLC,0.12371
NSCLC_LUM3_167_stool_baseline,Eubacterium,Derosa_NSCLC,0.33792
NSCLC_LUM3_167_stool_baseline,Faecalibacillus,Derosa_NSCLC,0.01195
NSCLC_LUM3_167_stool_baseline,Faecalibacterium,Derosa_NSCLC,0.26721
NSCLC_LUM3_167_stool_baseline,Faecalitalea,Derosa_NSCLC,0.13135
NSCLC_LUM3_167_stool_baseline,Firmicutes,Derosa_NSCLC,0.41348
NSCLC_LUM3_167_stool_baseline,Flavonifractor,Derosa_NSCLC,0.07229
NSCLC_LUM3_167_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.00339
NSCLC_LUM3_167_stool_baseline,Gemmiger,Derosa_NSCLC,0.00915
NSCLC_LUM3_167_stool_baseline,Harryflintia,Derosa_NSCLC,0.03526
NSCLC_LUM3_167_stool_baseline,Holdemania,Derosa_NSCLC,0.02257
NSCLC_LUM3_167_stool_baseline,Intestinibacillus,Derosa_NSCLC,0.00176
NSCLC_LUM3_167_stool_baseline,Intestinimonas,Derosa_NSCLC,0.85974
NSCLC_LUM3_167_stool_baseline,Lachnoclostridium,Derosa_NSCLC,0.21627
NSCLC_LUM3_167_stool_baseline,Lachnospira,Derosa_NSCLC,0.01025
NSCLC_LUM3_167_stool_baseline,Lachnospiraceae,Derosa_NSCLC,0.0591
NSCLC_LUM3_167_stool_baseline,Lawsonibacter,Derosa_NSCLC,0.16283
NSCLC_LUM3_167_stool_baseline,Lentisphaeria,Derosa_NSCLC,0.15451
NSCLC_LUM3_167_stool_baseline,Massilimaliae,Derosa_NSCLC,0.01846
NSCLC_LUM3_167_stool_baseline,Massilioclostridium,Derosa_NSCLC,0.02401
NSCLC_LUM3_167_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.01119
NSCLC_LUM3_167_stool_baseline,Merdimonas,Derosa_NSCLC,0.13052
NSCLC_LUM3_167_stool_baseline,Methanobrevibacter,Derosa_NSCLC,2.38725
NSCLC_LUM3_167_stool_baseline,Methanomassiliicoccaceae,Derosa_NSCLC,0.09447
NSCLC_LUM3_167_stool_baseline,Mitsuokella,Derosa_NSCLC,0.04657
NSCLC_LUM3_167_stool_baseline,Mogibacterium,Derosa_NSCLC,0.05948
NSCLC_LUM3_167_stool_baseline,OS,Derosa_NSCLC,4.996713
NSCLC_LUM3_167_stool_baseline,Odoribacter,Derosa_NSCLC,0.0621
NSCLC_LUM3_167_stool_baseline,Olsenella,Derosa_NSCLC,0.00891
NSCLC_LUM3_167_stool_baseline,Opitutales,Derosa_NSCLC,0.11977
NSCLC_LUM3_167_stool_baseline,Oscillibacter,Derosa_NSCLC,0.00032
NSCLC_LUM3_167_stool_baseline,Oscillospiraceae,Derosa_NSCLC,0.00118
NSCLC_LUM3_167_stool_baseline,Parabacteroides,Derosa_NSCLC,1.02454
NSCLC_LUM3_167_stool_baseline,Paraprevotella,Derosa_NSCLC,0.31408
NSCLC_LUM3_167_stool_baseline,Peptococcaceae,Derosa_NSCLC,0.61721
NSCLC_LUM3_167_stool_baseline,Phascolarctobacterium,Derosa_NSCLC,0.08321
NSCLC_LUM3_167_stool_baseline,Phocaeicola,Derosa_NSCLC,1.15333
NSCLC_LUM3_167_stool_baseline,Prevotella,Derosa_NSCLC,0.36556
NSCLC_LUM3_167_stool_baseline,Rikenellaceae,Derosa_NSCLC,0.82389
NSCLC_LUM3_167_stool_baseline,Roseburia,Derosa_NSCLC,0.07783
NSCLC_LUM3_167_stool_baseline,Ruminococcaceae,Derosa_NSCLC,2.00142
NSCLC_LUM3_167_stool_baseline,Ruminococcus,Derosa_NSCLC,0.51007
NSCLC_LUM3_167_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.33047
NSCLC_LUM3_167_stool_baseline,Senegalimassilia,Derosa_NSCLC,0.00524
NSCLC_LUM3_167_stool_baseline,Slackia,Derosa_NSCLC,0.00682
NSCLC_LUM3_167_stool_baseline,Streptococcus,Derosa_NSCLC,0.02369
NSCLC_LUM3_167_stool_baseline,Sutterella,Derosa_NSCLC,0.37572
NSCLC_LUM3_167_stool_baseline,Synergistaceae,Derosa_NSCLC,0.93807
NSCLC_LUM3_169_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.04789
NSCLC_LUM3_169_stool_baseline,Agathobaculum,Derosa_NSCLC,0.39826
NSCLC_LUM3_169_stool_baseline,Akkermansia,Derosa_NSCLC,12.61493
NSCLC_LUM3_169_stool_baseline,Alistipes,Derosa_NSCLC,1.83036
NSCLC_LUM3_169_stool_baseline,Amedibacillus,Derosa_NSCLC,0.24453
NSCLC_LUM3_169_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.83976
NSCLC_LUM3_169_stool_baseline,Anaerofilum,Derosa_NSCLC,0.00036
NSCLC_LUM3_169_stool_baseline,Anaerosacchariphilus,Derosa_NSCLC,0.01158
NSCLC_LUM3_169_stool_baseline,Anaerostipes,Derosa_NSCLC,0.11094
NSCLC_LUM3_169_stool_baseline,Anaerotignum,Derosa_NSCLC,0.21162
NSCLC_LUM3_169_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.01497
NSCLC_LUM3_169_stool_baseline,Bacteroides,Derosa_NSCLC,3.19385
NSCLC_LUM3_169_stool_baseline,Barnesiella,Derosa_NSCLC,0.46341
NSCLC_LUM3_169_stool_baseline,Bilophila,Derosa_NSCLC,0.00725
NSCLC_LUM3_169_stool_baseline,Bittarella,Derosa_NSCLC,0.01184
NSCLC_LUM3_169_stool_baseline,Blautia,Derosa_NSCLC,4.84001
NSCLC_LUM3_169_stool_baseline,Candidatus,Derosa_NSCLC,1.68801
NSCLC_LUM3_169_stool_baseline,Clostridia,Derosa_NSCLC,1.50774
NSCLC_LUM3_169_stool_baseline,Clostridiaceae,Derosa_NSCLC,1.271
NSCLC_LUM3_169_stool_baseline,Clostridiales,Derosa_NSCLC,0.27187
NSCLC_LUM3_169_stool_baseline,Clostridium,Derosa_NSCLC,2.63024
NSCLC_LUM3_169_stool_baseline,Collinsella,Derosa_NSCLC,1.58791
NSCLC_LUM3_169_stool_baseline,Death,Derosa_NSCLC,1.0
NSCLC_LUM3_169_stool_baseline,Dorea,Derosa_NSCLC,3.18718
NSCLC_LUM3_169_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.04813
NSCLC_LUM3_169_stool_baseline,Eggerthella,Derosa_NSCLC,0.10184
NSCLC_LUM3_169_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.96979
NSCLC_LUM3_169_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.07801
NSCLC_LUM3_169_stool_baseline,Enterocloster,Derosa_NSCLC,0.0214
NSCLC_LUM3_169_stool_baseline,Erysipelatoclostridium,Derosa_NSCLC,0.00931
NSCLC_LUM3_169_stool_baseline,Erysipelotrichaceae,Derosa_NSCLC,0.00911
NSCLC_LUM3_169_stool_baseline,Escherichia,Derosa_NSCLC,0.00295
NSCLC_LUM3_169_stool_baseline,Eubacteriaceae,Derosa_NSCLC,0.64029
NSCLC_LUM3_169_stool_baseline,Eubacterium,Derosa_NSCLC,14.13023
NSCLC_LUM3_169_stool_baseline,Evtepia,Derosa_NSCLC,1.01234
NSCLC_LUM3_169_stool_baseline,Faecalibacillus,Derosa_NSCLC,1.96359
NSCLC_LUM3_169_stool_baseline,Faecalibacterium,Derosa_NSCLC,0.4868
NSCLC_LUM3_169_stool_baseline,Faecalicatena,Derosa_NSCLC,0.02788
NSCLC_LUM3_169_stool_baseline,Flavonifractor,Derosa_NSCLC,0.0774
NSCLC_LUM3_169_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.09539
NSCLC_LUM3_169_stool_baseline,Gemella,Derosa_NSCLC,0.00388
NSCLC_LUM3_169_stool_baseline,Gemmiger,Derosa_NSCLC,6.97501
NSCLC_LUM3_169_stool_baseline,Gordonibacter,Derosa_NSCLC,0.00466
NSCLC_LUM3_169_stool_baseline,Granulicatella,Derosa_NSCLC,0.00251
NSCLC_LUM3_169_stool_baseline,Holdemania,Derosa_NSCLC,0.47057
NSCLC_LUM3_169_stool_baseline,Hungatella,Derosa_NSCLC,0.0053
NSCLC_LUM3_169_stool_baseline,Hydrogeniiclostidium,Derosa_NSCLC,0.04315
NSCLC_LUM3_169_stool_baseline,Intestinimonas,Derosa_NSCLC,0.00269
NSCLC_LUM3_169_stool_baseline,Klebsiella,Derosa_NSCLC,0.01489
NSCLC_LUM3_169_stool_baseline,Lachnoclostridium,Derosa_NSCLC,0.02107
NSCLC_LUM3_169_stool_baseline,Lachnospira,Derosa_NSCLC,0.10546
NSCLC_LUM3_169_stool_baseline,Lachnospiraceae,Derosa_NSCLC,2.21096
NSCLC_LUM3_169_stool_baseline,Lacrimispora,Derosa_NSCLC,0.20841
NSCLC_LUM3_169_stool_baseline,Lactonifactor,Derosa_NSCLC,0.00112
NSCLC_LUM3_169_stool_baseline,Longicatena,Derosa_NSCLC,0.07583
NSCLC_LUM3_169_stool_baseline,Massilimicrobiota,Derosa_NSCLC,0.25329
NSCLC_LUM3_169_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.07454
NSCLC_LUM3_169_stool_baseline,Neobittarella,Derosa_NSCLC,0.00314
NSCLC_LUM3_169_stool_baseline,OS,Derosa_NSCLC,18.803419
NSCLC_LUM3_169_stool_baseline,Odoribacter,Derosa_NSCLC,0.49428
NSCLC_LUM3_169_stool_baseline,Parabacteroides,Derosa_NSCLC,0.1074
NSCLC_LUM3_169_stool_baseline,Parasutterella,Derosa_NSCLC,0.12331
NSCLC_LUM3_169_stool_baseline,Phascolarctobacterium,Derosa_NSCLC,0.113
NSCLC_LUM3_169_stool_baseline,Phocaeicola,Derosa_NSCLC,2.80064
NSCLC_LUM3_169_stool_baseline,Phocea,Derosa_NSCLC,0.02582
NSCLC_LUM3_169_stool_baseline,Pseudoflavonifractor,Derosa_NSCLC,0.00353
NSCLC_LUM3_169_stool_baseline,Raoultibacter,Derosa_NSCLC,0.00654
NSCLC_LUM3_169_stool_baseline,Roseburia,Derosa_NSCLC,4.04454
NSCLC_LUM3_169_stool_baseline,Ruminococcaceae,Derosa_NSCLC,0.16028
NSCLC_LUM3_169_stool_baseline,Ruminococcus,Derosa_NSCLC,10.13753
NSCLC_LUM3_169_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.14541
NSCLC_LUM3_169_stool_baseline,Sellimonas,Derosa_NSCLC,1.27074
NSCLC_LUM3_169_stool_baseline,Streptococcus,Derosa_NSCLC,0.16472
NSCLC_LUM3_195_stool_baseline,Acidaminococcus,Derosa_NSCLC,1.1118
NSCLC_LUM3_195_stool_baseline,Actinomyces,Derosa_NSCLC,0.00744
NSCLC_LUM3_195_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.01278
NSCLC_LUM3_195_stool_baseline,Agathobaculum,Derosa_NSCLC,0.01507
NSCLC_LUM3_195_stool_baseline,Alistipes,Derosa_NSCLC,10.29478
NSCLC_LUM3_195_stool_baseline,Allisonella,Derosa_NSCLC,0.13726
NSCLC_LUM3_195_stool_baseline,Bacteroidaceae,Derosa_NSCLC,0.16614
NSCLC_LUM3_195_stool_baseline,Bacteroides,Derosa_NSCLC,22.23699
NSCLC_LUM3_195_stool_baseline,Barnesiella,Derosa_NSCLC,1.85727
NSCLC_LUM3_195_stool_baseline,Bifidobacterium,Derosa_NSCLC,1.56858
NSCLC_LUM3_195_stool_baseline,Bilophila,Derosa_NSCLC,0.47539
NSCLC_LUM3_195_stool_baseline,Bittarella,Derosa_NSCLC,0.00659
NSCLC_LUM3_195_stool_baseline,Blautia,Derosa_NSCLC,0.78914
NSCLC_LUM3_195_stool_baseline,Butyricimonas,Derosa_NSCLC,0.6286
NSCLC_LUM3_195_stool_baseline,Candidatus,Derosa_NSCLC,0.10009
NSCLC_LUM3_195_stool_baseline,Catenibacillus,Derosa_NSCLC,0.00123
NSCLC_LUM3_195_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.02533
NSCLC_LUM3_195_stool_baseline,Clostridia,Derosa_NSCLC,0.14587
NSCLC_LUM3_195_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.02694
NSCLC_LUM3_195_stool_baseline,Clostridiales,Derosa_NSCLC,0.61352
NSCLC_LUM3_195_stool_baseline,Clostridium,Derosa_NSCLC,0.95016
NSCLC_LUM3_195_stool_baseline,Collinsella,Derosa_NSCLC,0.52202
NSCLC_LUM3_195_stool_baseline,Coprobacter,Derosa_NSCLC,0.26555
NSCLC_LUM3_195_stool_baseline,Coprococcus,Derosa_NSCLC,0.7404
NSCLC_LUM3_195_stool_baseline,Desulfovibrio,Derosa_NSCLC,0.16687
NSCLC_LUM3_195_stool_baseline,Desulfovibrionaceae,Derosa_NSCLC,0.16868
NSCLC_LUM3_195_stool_baseline,Dielma,Derosa_NSCLC,0.00436
NSCLC_LUM3_195_stool_baseline,Dysosmobacter,Derosa_NSCLC,1.04089
NSCLC_LUM3_195_stool_baseline,Eggerthella,Derosa_NSCLC,0.01185
NSCLC_LUM3_195_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.0372
NSCLC_LUM3_195_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.03249
NSCLC_LUM3_195_stool_baseline,Enterocloster,Derosa_NSCLC,0.52442
NSCLC_LUM3_195_stool_baseline,Enterococcus,Derosa_NSCLC,0.05602
NSCLC_LUM3_195_stool_baseline,Escherichia,Derosa_NSCLC,0.00281
NSCLC_LUM3_195_stool_baseline,Eubacterium,Derosa_NSCLC,0.32886
NSCLC_LUM3_195_stool_baseline,Evtepia,Derosa_NSCLC,0.08356
NSCLC_LUM3_195_stool_baseline,Faecalibacillus,Derosa_NSCLC,0.24189
NSCLC_LUM3_195_stool_baseline,Faecalibacterium,Derosa_NSCLC,1.5676
NSCLC_LUM3_195_stool_baseline,Faecalicatena,Derosa_NSCLC,0.00239
NSCLC_LUM3_195_stool_baseline,Faecalimonas,Derosa_NSCLC,0.03469
NSCLC_LUM3_195_stool_baseline,Faecalitalea,Derosa_NSCLC,0.23724
NSCLC_LUM3_195_stool_baseline,Flavonifractor,Derosa_NSCLC,0.33796
NSCLC_LUM3_195_stool_baseline,Haemophilus,Derosa_NSCLC,0.00381
NSCLC_LUM3_195_stool_baseline,Hafnia,Derosa_NSCLC,0.05703
NSCLC_LUM3_195_stool_baseline,Holdemania,Derosa_NSCLC,0.13391
NSCLC_LUM3_195_stool_baseline,Hungatella,Derosa_NSCLC,0.03508
NSCLC_LUM3_195_stool_baseline,Intestinibacillus,Derosa_NSCLC,0.00074
NSCLC_LUM3_195_stool_baseline,Isoptericola,Derosa_NSCLC,0.00243
NSCLC_LUM3_195_stool_baseline,Klebsiella,Derosa_NSCLC,4.14199
NSCLC_LUM3_195_stool_baseline,Lachnoclostridium,Derosa_NSCLC,0.0391
NSCLC_LUM3_195_stool_baseline,Lachnospiraceae,Derosa_NSCLC,0.02596
NSCLC_LUM3_195_stool_baseline,Lacticaseibacillus,Derosa_NSCLC,0.00403
NSCLC_LUM3_195_stool_baseline,Lactococcus,Derosa_NSCLC,0.30097
NSCLC_LUM3_195_stool_baseline,Lancefieldella,Derosa_NSCLC,0.00458
NSCLC_LUM3_195_stool_baseline,Latilactobacillus,Derosa_NSCLC,0.03826
NSCLC_LUM3_195_stool_baseline,Lentisphaeria,Derosa_NSCLC,0.16067
NSCLC_LUM3_195_stool_baseline,Limosilactobacillus,Derosa_NSCLC,0.06863
NSCLC_LUM3_195_stool_baseline,Massilimaliae,Derosa_NSCLC,0.00487
NSCLC_LUM3_195_stool_baseline,Massilimicrobiota,Derosa_NSCLC,0.00473
NSCLC_LUM3_195_stool_baseline,Massilioclostridium,Derosa_NSCLC,0.00426
NSCLC_LUM3_195_stool_baseline,Mitsuokella,Derosa_NSCLC,0.08693
NSCLC_LUM3_195_stool_baseline,Neobittarella,Derosa_NSCLC,0.01122
NSCLC_LUM3_195_stool_baseline,OS,Derosa_NSCLC,23.668639
NSCLC_LUM3_195_stool_baseline,Odoribacter,Derosa_NSCLC,0.8131
NSCLC_LUM3_195_stool_baseline,Parabacteroides,Derosa_NSCLC,4.94024
NSCLC_LUM3_195_stool_baseline,Paraprevotella,Derosa_NSCLC,0.61934
NSCLC_LUM3_195_stool_baseline,Parasutterella,Derosa_NSCLC,0.06893
NSCLC_LUM3_195_stool_baseline,Phascolarctobacterium,Derosa_NSCLC,1.46394
NSCLC_LUM3_195_stool_baseline,Phocaeicola,Derosa_NSCLC,17.77368
NSCLC_LUM3_195_stool_baseline,Phocea,Derosa_NSCLC,0.06897
NSCLC_LUM3_195_stool_baseline,Prevotella,Derosa_NSCLC,0.00559
NSCLC_LUM3_195_stool_baseline,Propionibacterium,Derosa_NSCLC,0.04525
NSCLC_LUM3_195_stool_baseline,Romboutsia,Derosa_NSCLC,0.00497
NSCLC_LUM3_195_stool_baseline,Roseburia,Derosa_NSCLC,1.82723
NSCLC_LUM3_195_stool_baseline,Rothia,Derosa_NSCLC,0.21455
NSCLC_LUM3_195_stool_baseline,Ruminococcaceae,Derosa_NSCLC,0.00438
NSCLC_LUM3_195_stool_baseline,Ruminococcus,Derosa_NSCLC,0.55842
NSCLC_LUM3_195_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.16725
NSCLC_LUM3_195_stool_baseline,Sellimonas,Derosa_NSCLC,0.02235
NSCLC_LUM3_195_stool_baseline,Solobacterium,Derosa_NSCLC,0.00032
NSCLC_LUM3_195_stool_baseline,Streptococcus,Derosa_NSCLC,0.80276
NSCLC_LUM3_195_stool_baseline,Sutterella,Derosa_NSCLC,3.44911
NSCLC_LUM3_195_stool_baseline,Trueperella,Derosa_NSCLC,0.01205
NSCLC_LUM3_195_stool_baseline,Tyzzerella,Derosa_NSCLC,0.8046
NSCLC_LUM3_195_stool_baseline,Veillonella,Derosa_NSCLC,0.00521
NSCLC_LUM3_197_stool_baseline,Acidaminococcaceae,Derosa_NSCLC,0.78786
NSCLC_LUM3_197_stool_baseline,Actinomyces,Derosa_NSCLC,0.00187
NSCLC_LUM3_197_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.00033
NSCLC_LUM3_197_stool_baseline,Agathobaculum,Derosa_NSCLC,0.09205
NSCLC_LUM3_197_stool_baseline,Alistipes,Derosa_NSCLC,3.83344
NSCLC_LUM3_197_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.0549
NSCLC_LUM3_197_stool_baseline,Anaerostipes,Derosa_NSCLC,0.16643
NSCLC_LUM3_197_stool_baseline,Anaerotignum,Derosa_NSCLC,0.30861
NSCLC_LUM3_197_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.01317
NSCLC_LUM3_197_stool_baseline,Bacilli,Derosa_NSCLC,0.00125
NSCLC_LUM3_197_stool_baseline,Bacteroides,Derosa_NSCLC,8.69374
NSCLC_LUM3_197_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.07448
NSCLC_LUM3_197_stool_baseline,Bilophila,Derosa_NSCLC,0.40435
NSCLC_LUM3_197_stool_baseline,Blautia,Derosa_NSCLC,0.41737
NSCLC_LUM3_197_stool_baseline,Butyricimonas,Derosa_NSCLC,0.43926
NSCLC_LUM3_197_stool_baseline,Campylobacter,Derosa_NSCLC,0.00449
NSCLC_LUM3_197_stool_baseline,Candidatus,Derosa_NSCLC,3.62838
NSCLC_LUM3_197_stool_baseline,Christensenella,Derosa_NSCLC,0.0064
NSCLC_LUM3_197_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.00625
NSCLC_LUM3_197_stool_baseline,Clostridia,Derosa_NSCLC,2.24853
NSCLC_LUM3_197_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.44276
NSCLC_LUM3_197_stool_baseline,Clostridiales,Derosa_NSCLC,0.38061
NSCLC_LUM3_197_stool_baseline,Clostridium,Derosa_NSCLC,2.8889
NSCLC_LUM3_197_stool_baseline,Collinsella,Derosa_NSCLC,0.03638
NSCLC_LUM3_197_stool_baseline,Coprococcus,Derosa_NSCLC,0.15226
