"asvid","Domain","Kingdom","Phylum","Class","Order","Family","Genus","Species","confidence"
"2cb7e60eadeecc1e1695a5279ea9480d","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","",0.85
"752916063a48ff9ae22c1654ecd9909e","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",1
"b663d60adcaa12248816b00bcbd5d948","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.65
"8ba580b2bd009d407f29b8ebab9b4339","Bacteria","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Coriobacteriaceae UCG-002","",0.54
"f4dd11cc5442b142b4332a3fbe5b73d8","Bacteria","Bacteria","Planctomycetota","BD7-11","","","","",1
"4cae88261eca0c3691cc307ae3060e47","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Actinobacillus","",0.82
"01ebd88ad89061b68b004dc2fdb9b877","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","","",1
"452d18b2725260f5f93490c7f6517f87","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","",1
"bc3d50883be15ad5ad105bc2d5732cd9","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","","",0.9
"b4f7fcffd51ef63d03ffd0d31e5dd3d3","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",1
"adb8b5de9ff30a9595a67ede40c4e425","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","",1
"19b82086b989632ae7d10f4eeaecead8","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-004","",0.63
"2e08a89c9d1343cf049d7c0b418920cb","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-002","",0.57
"d6c052888834dde438ba9bb0ab4c3668","Bacteria","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","",1
"064e9b8e5ead002a7b8a9334a9ed765e","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","",1
"3d0b8b98e55e92bc05cde313944f73a5","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Alkalibacterium","",0.55
"0a4af489ac4ec9ac4909f1171cb26966","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridia UCG-014","","","",1
"6e603e626cd19d44723076f2c2ef9d9f","Bacteria","Bacteria","Actinobacteriota","","","","","",0.52
"0c859fbcc19370766ea91e5bebbf47c1","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Marvinbryantia","",0.86
"56a1571f12ddb3f3c875e0a4f32a27ba","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Rhodoluna","",0.88
"aa66830cff6ef2f173aaaa1c082b6a55","Bacteria","Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Acholeplasma","",1
"fe22960889931878eec926a6ccfb5d29","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","","",1
"180fa0246eb0cfbf452dc99ee957b8ba","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","",0.68
"3b3f03da34e034bc814028fc270826ff","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-004","",0.97
"c6388811a4d6cb1910a44d46c49a2bb6","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","DTU089","",1
"fc7c762c467f77c1bea3aa9613920c9a","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] oxidoreducens group","",0.5
"91cd89d7777c7851b8eac850967f093c","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","",0.87
"6318f6815094f1b2e550c336b197aa97","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","","","",0.89
"1e74f13c94b056ca4dd4d891cbbb02dc","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","","","",0.92
"357f21bf22ef67a1635a51873246aa82","Bacteria","Bacteria","","","","","","",1
"1b692793d7d758ff8a8d646c39145227","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-010","",0.79
"2c3ed27dcaae74227ccb28577447f3f4","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",1
"7439441f0d1e8ea241aed5e6d4a1a156","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.5
"366bb3ddd63d135bec172051cf2cfe0a","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","graevenitzii",0.96
"025607f0ce77a359bb6eb3d55889af58","Bacteria","Bacteria","","","","","","",1
"10e307d35291858c8d8c963331db982d","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","",1
"aa6e2e9c3f473b036cf47f6f8af22074","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.82
"4856ad8ca4c937c6385fc83be0aa0575","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Catonella","",0.94
"a94bbc51e8226e158ef3d22d361365a1","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","",0.88
"d83f60183d81253a505beaeef3cd168f","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","dentocariosa",1
"63a2788a5ba6ebef290748ca64c10cbb","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",1
"6a572d6f926f63b9d12830b2a8e8aa26","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","","",0.74
"0f677e8f6d878aac998a5c8fd7db8454","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.98
"b8a76ec652812f0a2c9d887beac8a596","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.83
"579930f9f03ec2d23ca99bd973eb9150","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium","",1
"bae3346fcfec99f9ca9202e6e66869ab","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","",0.86
"8c34fcb68ccd5fd5855d173e5486df4b","Bacteria","Bacteria","Firmicutes","Bacilli","RF39","","","",1
"33a96ab600daba8a2d60af50a585863c","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"babe8278ebd2484d4310a4882b9ba030","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-002","",0.57
"5e2990e8ea901b1a6d8d6c6d04aa64e3","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"2268ac13859b7adbbdf1ac460562f0c2","Bacteria","Bacteria","","","","","","",0.99
"4adbaa9eb6279561e6770dbc3390438d","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","","",0.75
"e021cd15ab19a1127cd73f70fda1d9b7","Bacteria","Bacteria","Chloroflexi","Anaerolineae","SBR1031","","","",0.66
"3ecd84ef0a6df65debcd03078acbb77f","Bacteria","Bacteria","","","","","","",1
"8cb5c2209f943470b35720159dbc89b9","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.81
"f049929a0daf0bb56a48f3598e7542e7","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.52
"2532c75e01f9308607b138d15b5caf38","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","","",0.8
"ae63aa84d60708e7768aa7a09b315f51","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.8
"1261f4dfa290692706d3cd50073b0c7a","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.62
"120811cf5d211b34e778a496643c8eed","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","","","",0.73
"10810b514d12c719f6e79cc65159427c","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-010","",0.99
"2d530284e2c69ac8c4540a523c51c465","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","",0.8
"a512059ceaa1f21c29977bb82e1713a2","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",0.97
"09dc2cc26f8d0415829fc2da288709f8","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.91
"4b344b68bfe84474949f142d83b7c6fe","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","",1
"a7bb141dd0a31e47924691f2cebcb010","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella","",0.7
"025d0be8e0d693a0923834a3cef6fc68","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","","","",0.93
"8521143e1e4c3795c1aab9b4f932467c","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Asaccharospora","",0.67
"80668c8be6df4bf9898392487ae168e9","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.9
"a60e47d83f29543adb4f82c652867a03","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Conservatibacter","",0.95
"f250aae9938f2ece83de394eab314078","Bacteria","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella","",0.63
"ae05daee45e3db49c80391ede5246fe6","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","","",0.7
"8e80ec2ce7273253b1e98358d64aef04","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","",1
"a54d18a943f92515d0939a87f91f4474","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium","",0.96
"d7de7a24164e813893edb203371e9ae7","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Stenoxybacter","",0.51
"8e0be4bfcf72d05c431250931c2aa954","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Parascardovia","",0.71
"f07178e6a52c73f9b74ade99c082390d","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","",0.54
"767061f61510e37cf6b9b331af54a1e3","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",1
"2559b1eb2feabfa9887713893bf13e06","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","","",0.54
"aced37ea1887b2c6206db33bd76ae9ab","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","",0.76
"605cc047d6200f294e043f8ce6cb5af7","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","fastidiosus",1
"b7ec15c2cbe14216fb858ee0c165f542","Bacteria","Bacteria","Bacteroidota","Bacteroidia","","","","",0.58
"2ebbc3d5aaf36738b3cc7557445f801a","Bacteria","Bacteria","Patescibacteria","Berkelbacteria","","","","",0.93
"ee058b5ee45f63d46024c39db083d3e5","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","","",0.99
"41ddfc49b71323d9143cb520279229e5","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","","","",0.64
"5c1e0218e92f3bcbe7bfc33abfa1f19e","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.95
"9845bc7757c672e9df183be141179416","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","",1
"fc00a7bdb54b7e07f7a55a04b6d1d6d3","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","",0.97
"4ba6bad752253e930876e8c688e4d9fb","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","",0.5
"0e3284cc4561a5efcd0ed4527d09b0b5","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","","","",0.61
"1a1d2fe5a9919b3662efe09ab6aeff6f","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","",1
"7c3d7711fd15460714ece118b35c0576","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Anaerotruncus","colihominis",1
"55b60296bc5a7532030150d24d7c2c61","Bacteria","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus","",0.98
"7082f4662430c771a3d965d4c03a3a94","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.85
"3f519a290c624c8448541cfd7bd46cd9","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.89
"3a1a6b3edfec70da2553099f1337524f","Bacteria","Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)","","","",1
"16c0c7d77f6e2f358546cbf91f3f1f14","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","","","",0.51
"f9ea1749938623ba4f76dfe416b5e120","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","",1
"06f834505e1cd2ea395aa8a5cc31ee3d","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","",1
"970061e73ce91ac85fddf205224d8322","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.75
"ccd74dc84b7d70a143f3fba2c3cb413f","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","","",1
"29f44618d7999dce7a9dd028b922a9db","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter","",0.88
"1e44e615539662698d293781772ea4fe","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Butyricicoccaceae","UCG-009","",1
"37f785566c72ef7f04ebad63be0c961b","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","","",0.91
"b81d08f5155a098f0f5fe8b3590db983","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.51
"f42db2fa085cb105981e1e88398f7ef8","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","",1
"fd44395c68f598158c02fea890aa7f39","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.98
"86173ce5742fdfb31e9efccfb36bcbcb","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae ND3007 group","",0.5
"cdd7eb4b4f96bd0b6d0e38bc2ea64263","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-002","",0.63
"6a2f929812f485c91bfde44626175c74","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","",0.61
"07af3dd903e3276765bca053700b7a08","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Aggregatibacter","",0.65
"e8a1e6e415859cecbf3e91f0f4ba2817","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.63
"04c1a9cffe1d14bd9cec08bc94f31b35","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","",0.66
"b378e694e57e6f4c427cc052cf291513","Bacteria","Bacteria","","","","","","",1
"aadeda0d635b59bc3a6cbd01025b20b1","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.85
"a288a2cc3a0661c929837e1a47950836","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","",1
"5fbfc1c05c0436414131100eab650e6b","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.74
"5b819eda44c0007eb32d7cc35185efc2","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium","",0.69
"e541e149d35036dcef78a2c292f4ea37","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.57
"9cca219ac7e1d9722ab63545dc219ecd","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","",0.86
"db9347f3b452fea02609c64579c2149c","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","",0.99
"aa65515b1dab5401a5ce6672bd638985","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","","","",0.53
"f30a5f626e89a121a5f999e49785ad75","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] eligens group","",0.77
"db12816dea630ba3fff18c5e2caf7cf5","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.54
"5eeda5ba5e347d3ee4cc5d928bc3a708","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","secundus",0.99
"9effa566cc1cb4eeadec7cb0d861fcd8","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermabacteraceae","Dermabacter","hominis",1
"3bf8c3de84bb0a381ea1154594f9fac6","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Aggregatibacter","",0.93
"cb8bdaf92d07fc383beab266eb9a8b15","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.91
"dacaf04c924dfdc0a064e5facea69272","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium","",0.65
"55204b27d339613db0f109df751d0b49","Bacteria","Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Fretibacterium","",0.56
"c1367f61a22c6c2b7eb131fa74746117","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",0.64
"8494fc66b4d1c220783edaffa497620c","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","",1
"97eaf565b883a9081bc29af631fbd6d2","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","",0.62
"da399b11a423db7b5c0ad7a7c4c96e1a","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","",0.84
"b39ca04be7297be1dc4d7b25dfc89c7e","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","namhaensis",1
"7a26a5b56fc4797adf1aa58d45fa73f1","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",0.78
"a464e9ba054cacd8958286c660a5faf2","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","","",1
"34fd9df4c982db1e2b6e7a0fb6c5712a","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"fdf99f57f02a71beed4be784480c390c","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",1
"6476917790c835acbc51ed0ef22c1a91","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Johnsonella","",0.76
"5f6b9b26707b90a607e14b03258bbe3e","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","","",0.91
"8ca1dfc0a34ad162b641a009cdfb4761","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] xylanophilum group","",0.77
"7b1b5bc37e8931336a59baac4d5b231a","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Intestinimonas","",0.71
"c2691788dc53e291ba215db2f0bd93c7","Bacteria","Bacteria","Firmicutes","Clostridia","Monoglobales","Monoglobaceae","Monoglobus","",0.91
"243f5d013f67c144b215b5449c3f4dbc","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Johnsonella","",1
"ea00763b3eff28e6e109d14cb2cff8d5","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Anaerofilum","",1
"001343881df5dc325f1eb57a0c3c9ec9","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter","",0.97
